date,ticker,open,high,low,close,volume,date,Price_Increase,consc Increas,2day,dollowed by 3 more increase,3day,follow by 2 more
2/1/2024,AVAX,33.16287823,33.90343476,32.34072787,33.82854147,476844021.7,2024,1,0,1,0,0,0
2/2/2024,AVAX,33.8297824,36.84721234,33.82262073,36.70791543,721421678.2,2024,1,0,0,0,0,0
2/3/2024,AVAX,36.71205979,37.52816072,35.44592566,35.91640163,463062302.6,2024,0,1,0,0,0,0
2/4/2024,AVAX,35.92221706,36.49410324,34.83822867,34.84499425,374440908.6,2024,0,1,0,0,0,0
2/5/2024,AVAX,34.8446667,35.84908294,34.15762918,34.50077382,430466400.2,2024,0,0,0,0,0,0
2/6/2024,AVAX,34.49977132,34.6827348,33.80533283,34.14146928,371504176.1,2024,0,0,0,0,0,0
2/7/2024,AVAX,34.14087171,35.47366833,33.74294895,35.27924785,434703122.2,2024,1,0,0,0,0,0
2/8/2024,AVAX,35.27921283,36.10142514,35.12441231,35.4277646,465036664.8,2024,1,0,0,0,0,0
2/9/2024,AVAX,35.42782642,38.5532989,35.42193869,38.01095861,734324525.7,2024,1,1,0,0,0,0
2/10/2024,AVAX,38.00907966,41.09951762,38.00907966,40.28831731,716869744.8,2024,1,1,0,0,0,0
2/11/2024,AVAX,40.27340504,41.15260028,39.44087287,39.7322684,506846338.7,2024,0,2,0,0,0,0
2/12/2024,AVAX,39.73163578,41.08818743,38.45000978,41.08818743,790355102.7,2024,1,2,1,0,0,0
2/13/2024,AVAX,41.08096923,41.63744302,38.92075463,39.76535107,707780904.8,2024,0,0,1,0,0,0
2/14/2024,AVAX,39.76451742,42.4125784,39.19460902,42.26839056,792191830.9,2024,1,3,0,0,0,0
2/15/2024,AVAX,42.26705795,43.49173067,41.05422931,41.59600341,822570663.1,2024,0,0,0,0,1,0
2/16/2024,AVAX,41.59409642,41.79586667,39.71167885,40.31213086,569724887.7,2024,0,4,0,0,0,0
2/17/2024,AVAX,40.3100448,40.43075165,38.5097183,39.76248893,449295833.2,2024,0,0,0,0,0,0
2/18/2024,AVAX,39.7635939,40.72416489,39.06589877,40.25466315,426847219,2024,1,0,0,0,0,0
2/19/2024,AVAX,40.25530478,40.59480643,39.23914618,39.48223415,583708516,2024,0,0,0,0,0,0
2/20/2024,AVAX,39.48370792,39.66445081,37.0642237,38.52740371,665731630.9,2024,0,1,0,0,0,0
2/21/2024,AVAX,38.52565164,38.53395088,36.01556559,37.63543798,522409643.4,2024,0,0,0,0,0,0
2/22/2024,AVAX,37.63346611,38.1651045,36.58136314,36.75072639,457923442.1,2024,0,0,0,0,0,0
2/23/2024,AVAX,36.746184,36.90663551,35.26153249,35.92631803,474695415.6,2024,0,0,0,0,0,0
2/24/2024,AVAX,35.92593345,36.92684942,35.23572952,36.73804531,348541912.1,2024,1,0,0,0,0,0
2/25/2024,AVAX,36.73904845,37.46475381,36.517029,37.44996991,348630080.8,2024,1,0,0,0,0,0
2/26/2024,AVAX,37.45346955,39.34660264,36.34848048,39.33619061,556405127.4,2024,1,1,0,0,0,0
2/27/2024,AVAX,39.33588335,39.93532053,38.53913412,39.26864604,507254828.6,2024,0,1,0,0,0,0
2/28/2024,AVAX,39.26774194,41.20718648,37.50344856,40.29478727,978077516.9,2024,1,2,0,0,0,0
2/29/2024,AVAX,40.29948924,44.59195084,39.76600076,40.93538743,1053380461,2024,1,0,1,0,0,0
3/1/2024,AVAX,40.92544115,43.28887717,40.92544115,42.85532714,649269967.3,2024,1,3,0,0,0,0
3/2/2024,AVAX,42.84875305,44.51708518,42.13770944,44.33390733,696365707.7,2024,1,1,0,0,1,0
3/3/2024,AVAX,44.36484596,44.88860968,41.51360459,42.6048577,618511855.4,2024,0,4,0,0,0,0
3/4/2024,AVAX,42.60778355,43.9627507,41.55811745,43.08823662,832140642.2,2024,1,2,0,0,0,0
3/5/2024,AVAX,43.09068486,44.85717982,35.19068786,39.50013558,1599003513,2024,0,0,1,0,0,0
3/6/2024,AVAX,39.50085397,42.13112632,37.99665404,41.51433371,750303597.4,2024,1,3,0,0,0,0
3/7/2024,AVAX,41.51433371,44.49676649,41.51291722,43.29000414,881639512.9,2024,1,0,0,0,1,0
3/8/2024,AVAX,43.2911302,43.98072728,41.27601427,42.74036505,693557708.8,2024,0,4,0,0,0,0
3/9/2024,AVAX,42.74036505,43.59053484,42.49343921,43.00033627,430944939.7,2024,1,1,0,0,0,0
3/10/2024,AVAX,43.00034922,43.95961813,41.02603039,42.05271173,496784830.5,2024,0,0,0,0,0,0
3/11/2024,AVAX,42.05349388,49.32368982,40.65077864,49.00723408,1729844746,2024,1,2,0,0,0,0
3/12/2024,AVAX,49.00715081,57.2995253,46.59808371,55.59136761,2700412078,2024,1,0,1,0,0,0
3/13/2024,AVAX,55.59136761,55.61572031,52.53631641,54.94824471,1263536738,2024,0,3,0,0,0,0
3/14/2024,AVAX,54.94715916,59.06573221,50.79115418,54.05937031,1860444499,2024,0,1,0,0,1,0
3/15/2024,AVAX,54.05937031,58.60058263,49.0316016,58.48988914,2858368931,2024,1,0,0,0,0,0
3/16/2024,AVAX,58.48988914,61.3482358,52.13937443,53.49980703,2266775404,2024,0,0,0,0,0,0
3/17/2024,AVAX,53.49849078,58.32952469,50.31002722,58.11581263,1531363097,2024,1,1,0,0,0,0
3/18/2024,AVAX,58.11303291,65.25045191,55.45546237,60.68994379,3107201148,2024,1,0,0,0,0,0
3/19/2024,AVAX,60.68994379,61.7707636,53.21659572,53.52589448,3043324575,2024,0,2,0,0,0,0
3/20/2024,AVAX,53.52589448,58.02031805,50.54281097,57.03071757,2192493076,2024,1,1,1,0,0,0
3/21/2024,AVAX,57.03071757,57.64848499,52.83373378,53.86556767,1155827899,2024,0,0,0,0,0,0
3/22/2024,AVAX,53.86562545,57.49156851,51.74052956,53.26706553,1355173584,2024,0,2,0,0,0,0
3/23/2024,AVAX,53.27795857,55.85827038,52.76692169,53.41235615,718419188.5,2024,1,0,1,0,0,0
3/24/2024,AVAX,53.41235615,55.79951152,52.52367304,55.66419558,580230389,2024,1,0,0,0,0,0
3/25/2024,AVAX,55.66429187,59.18506418,54.98977936,57.82333168,962007743.4,2024,1,1,0,0,0,0
3/26/2024,AVAX,57.82259869,59.25717933,55.44722599,55.81808677,907482590.1,2024,0,1,0,0,0,0
3/27/2024,AVAX,55.81808677,56.70896684,53.2130089,54.1146293,860804975.6,2024,0,2,0,0,0,0
3/28/2024,AVAX,54.11201746,55.01533712,53.23323173,54.62188264,484017125.5,2024,1,0,1,0,0,0
3/29/2024,AVAX,54.62188264,54.63026114,52.60022964,53.40623747,454703288.3,2024,0,0,0,0,0,0
3/30/2024,AVAX,53.40623747,54.60572727,52.8573563,53.00242849,370817942.6,2024,0,1,0,0,0,0
3/31/2024,AVAX,53.00242849,54.24649663,52.93835298,54.11042885,343450748.3,2024,1,0,0,0,0,0
4/1/2024,AVAX,54.11049486,54.13008884,50.37531666,51.45050184,779113610.6,2024,0,0,0,0,0,0
4/2/2024,AVAX,51.4503648,51.45104127,46.35421924,46.82025485,805544255.6,2024,0,1,0,0,0,0
4/3/2024,AVAX,46.82068964,48.28740405,45.03560836,45.94569639,585412701.3,2024,0,0,0,0,0,0
4/4/2024,AVAX,45.94569639,48.13773151,45.53572262,46.50692779,459366516.2,2024,1,0,0,0,0,0
4/5/2024,AVAX,46.50601754,46.56769552,44.05416235,45.38042295,447464945.3,2024,0,0,0,0,0,0
4/6/2024,AVAX,45.38042295,48.71716704,45.13578145,48.19574082,508811239.6,2024,1,1,0,0,0,0
4/7/2024,AVAX,48.19574082,49.42846189,47.94411928,49.38721111,328806119.9,2024,1,0,0,0,0,0
4/8/2024,AVAX,49.38671073,50.75939113,48.3398446,49.88356626,488704448.5,2024,1,2,0,0,0,0
4/9/2024,AVAX,49.88357487,49.94405824,46.39487681,46.47019405,437892499.8,2024,0,1,1,0,0,0
4/10/2024,AVAX,46.47047977,47.96779327,45.67494831,47.31169697,530754231,2024,1,3,0,0,0,0
4/11/2024,AVAX,47.31169697,47.48218293,45.67946572,46.05759915,371204368.9,2024,0,0,0,0,1,0
4/12/2024,AVAX,46.05715791,46.87061432,36.22536588,39.41774235,966043351.4,2024,0,4,0,0,0,0
4/13/2024,AVAX,39.41790909,39.4181141,29.72707627,34.07841048,1507323529,2024,0,0,0,0,0,0
4/14/2024,AVAX,34.07841048,37.89003539,32.78952091,37.31644314,1185559416,2024,1,0,0,0,0,0
4/15/2024,AVAX,37.31644314,38.53345962,34.28710649,35.15720327,931818442.3,2024,0,0,0,0,0,0
4/16/2024,AVAX,35.15630772,35.86565532,32.79377027,34.76621792,697719424.3,2024,0,1,0,0,0,0
4/17/2024,AVAX,34.76619488,35.3210634,32.34681729,33.54623832,603455738.6,2024,0,0,0,0,0,0
4/18/2024,AVAX,33.5467647,35.54486959,32.87319056,34.85084383,561597709.5,2024,1,0,0,0,0,0
4/19/2024,AVAX,34.85084383,35.98931959,32.00909057,34.72248044,630681834.2,2024,0,0,0,0,0,0
4/20/2024,AVAX,34.72248044,38.4890624,34.22211876,38.30105539,432114532.2,2024,1,1,0,0,0,0
4/21/2024,AVAX,38.30105539,38.67535656,36.50160784,37.11705215,351138122,2024,0,0,0,0,0,0
4/22/2024,AVAX,37.1167741,39.68306538,36.87324219,39.22599424,478316447.2,2024,1,2,0,0,0,0
4/23/2024,AVAX,39.22599424,39.83196403,38.02662699,38.28661019,352913077.1,2024,0,0,1,0,0,0
4/24/2024,AVAX,38.28659645,39.79510987,36.05590864,36.36818551,500406289.8,2024,0,3,0,0,0,0
4/25/2024,AVAX,36.36939923,36.69063918,34.75081813,35.58365425,411675388.5,2024,0,0,0,0,1,0
4/26/2024,AVAX,35.58365425,35.8078581,34.32506351,34.40515908,327221440.8,2024,0,0,0,0,0,0
4/27/2024,AVAX,34.40515908,35.06886531,33.31161223,34.43024769,331491157.4,2024,1,0,0,0,0,0
4/28/2024,AVAX,34.43024769,35.33513436,33.84305795,33.93898232,244157564.2,2024,0,0,0,0,0,0
4/29/2024,AVAX,33.93898232,35.78110385,32.91305893,35.36425355,442995633.6,2024,1,1,0,0,0,0
4/30/2024,AVAX,35.35856084,35.65205618,31.9890293,32.70642376,518107123.2,2024,0,0,0,0,0,0
5/1/2024,AVAX,32.70642376,33.8548569,30.68022827,33.2881002,620506676.3,2024,1,2,0,0,0,0
5/2/2024,AVAX,33.2881002,34.08602517,32.31461779,33.61256279,352653460.8,2024,1,0,1,0,0,0
5/3/2024,AVAX,33.61269793,35.86737768,33.36704081,35.58489523,314837755.1,2024,1,3,0,0,0,0
5/4/2024,AVAX,35.58476985,37.61781175,35.25322603,37.36183041,376360200.2,2024,1,1,0,0,1,0
5/5/2024,AVAX,37.36183041,37.93486867,36.71491519,37.40194135,338713060.7,2024,1,4,0,0,0,0
5/6/2024,AVAX,37.40188296,39.76741503,36.8858367,37.13836062,552983720,2024,0,2,0,0,0,0
5/7/2024,AVAX,37.13836062,37.57884367,35.33201524,35.34173134,369709353.3,2024,0,5,1,0,0,0
5/8/2024,AVAX,35.34173134,35.4895859,33.69520495,34.0472,408813424.9,2024,0,0,0,0,0,0
5/9/2024,AVAX,34.0472,35.35547726,33.77985981,35.08065454,314300331,2024,1,0,0,0,0,0
5/10/2024,AVAX,35.08065454,36.08312181,33.25651882,33.71251692,394839671.4,2024,0,0,0,0,0,0
5/11/2024,AVAX,33.71253395,33.9771285,33.13147026,33.47914747,226017886,2024,0,1,0,0,0,0
5/12/2024,AVAX,33.47913944,33.96599787,32.93456222,33.16724182,160171039.1,2024,0,0,0,0,0,0
5/13/2024,AVAX,33.16724182,33.76101618,31.97885653,32.42172093,377640763.6,2024,0,0,0,0,0,0
5/14/2024,AVAX,32.42172093,33.14076061,31.505331,31.56851085,414009521.9,2024,0,0,0,0,0,0
5/15/2024,AVAX,31.56851085,34.75374359,31.39702326,34.67960816,493195940.6,2024,1,0,0,0,0,0
5/16/2024,AVAX,34.67978352,35.00104757,33.79062098,34.46154119,363745936,2024,0,0,0,0,0,0
5/17/2024,AVAX,34.46154119,37.53593995,34.29845562,36.42348266,503901273.5,2024,1,1,0,0,0,0
5/18/2024,AVAX,36.42348266,37.62953191,36.39565956,37.26831192,312377541,2024,1,0,0,0,0,0
5/19/2024,AVAX,37.2683338,37.72692041,35.43242416,35.62182888,308506372.6,2024,0,2,0,0,0,0
5/20/2024,AVAX,35.62182888,40.2156779,35.23841537,40.13942064,665621113.5,2024,1,1,1,0,0,0
5/21/2024,AVAX,40.13881203,41.31554079,39.73444116,41.16374303,775228483.6,2024,1,0,0,0,0,0
5/22/2024,AVAX,41.16374061,41.68887101,39.33248333,39.99242725,569900148.6,2024,0,2,0,0,0,0
5/23/2024,AVAX,39.99242725,40.39580116,36.72113947,38.50854621,738657008.9,2024,0,1,1,0,0,0
5/24/2024,AVAX,38.50854621,38.94702397,36.99855913,37.99346752,387867840.6,2024,0,0,0,0,0,0
5/25/2024,AVAX,37.99354469,38.68832215,37.77306002,38.28778337,231452356.5,2024,1,0,0,0,0,0
5/26/2024,AVAX,38.28780503,38.28920775,36.51889874,36.75204343,246541311.8,2024,0,0,0,0,0,0
5/27/2024,AVAX,36.75204343,38.86856325,36.68792023,38.23431802,369526477.6,2024,1,1,0,0,0,0
5/28/2024,AVAX,38.23431802,38.33227643,36.56013176,36.99539618,499550167.8,2024,0,0,0,0,0,0
5/29/2024,AVAX,36.99539618,37.41985951,36.1272067,36.13692258,386815665.4,2024,0,2,0,0,0,0
5/30/2024,AVAX,36.13692427,37.05754511,35.3328249,35.98757675,400927204.9,2024,0,0,1,0,0,0
5/31/2024,AVAX,35.98757675,36.73426952,35.21924417,36.0558639,304849132.6,2024,1,0,0,0,0,0
6/1/2024,AVAX,36.05585327,36.18375247,35.69513148,35.76011439,153306282,2024,0,0,0,0,0,0
6/2/2024,AVAX,35.76012628,36.12911906,34.7851516,34.93249046,242436677.6,2024,0,1,0,0,0,0
6/3/2024,AVAX,34.93251117,36.23769138,34.62831416,35.04046844,367614939.1,2024,1,0,0,0,0,0
6/4/2024,AVAX,35.04046844,36.22901699,34.57197704,36.07328843,331619264.9,2024,1,0,0,0,0,0
6/5/2024,AVAX,36.07328843,36.87636679,35.98094853,36.52158856,338905421.3,2024,1,1,0,0,0,0
6/6/2024,AVAX,36.52189492,37.14363696,35.78006964,35.91181693,288389895.4,2024,0,1,0,0,0,0
6/7/2024,AVAX,35.91181903,36.82638704,31.6257359,33.50778909,639619594.9,2024,0,2,0,0,0,0
6/8/2024,AVAX,33.50664978,33.6950165,31.9956757,32.29003002,283275580.9,2024,0,0,1,0,0,0
6/9/2024,AVAX,32.29042104,33.00009936,32.09587467,32.96836807,225586790.1,2024,1,0,0,0,0,0
6/10/2024,AVAX,32.96840218,33.42794734,32.06824603,32.27422884,339010384.8,2024,0,0,0,0,0,0
6/11/2024,AVAX,32.27455032,32.35134428,30.66936191,31.54147609,431914740.1,2024,0,1,0,0,0,0
6/12/2024,AVAX,31.54153519,33.9482928,30.86946512,33.27341135,393798585.5,2024,1,0,0,0,0,0
6/13/2024,AVAX,33.27122353,33.3905057,30.94081607,30.98321476,288165398.9,2024,0,0,0,0,0,0
6/14/2024,AVAX,30.98141384,32.06368609,29.3127301,30.29103811,375634359.2,2024,0,1,0,0,0,0
6/15/2024,AVAX,30.2894948,30.60583429,29.93778219,29.98753837,160233357.3,2024,0,0,0,0,0,0
6/16/2024,AVAX,29.98856413,30.43521771,29.67672317,30.03886904,183019542,2024,1,0,0,0,0,0
6/17/2024,AVAX,30.04244337,30.30740502,27.42551307,28.48015446,322647280.7,2024,0,0,0,0,0,0
6/18/2024,AVAX,28.47616364,28.49412487,25.38299944,26.61886386,449168310,2024,0,1,0,0,0,0
6/19/2024,AVAX,26.61778248,27.58913107,26.42009737,26.89194065,214897798,2024,1,0,0,0,0,0
6/20/2024,AVAX,26.89194065,28.84513632,26.71743799,27.54440825,295674925.8,2024,1,0,0,0,0,0
6/21/2024,AVAX,27.54388503,27.984088,26.9767514,27.45043876,229113420.8,2024,0,1,0,0,0,0
6/22/2024,AVAX,27.44989278,27.46879992,24.67150994,25.61731541,568500433.7,2024,0,1,0,0,0,0
6/23/2024,AVAX,25.61616481,25.97177143,24.19581207,25.05120169,388408327.3,2024,0,0,0,0,0,0
6/24/2024,AVAX,25.05338767,25.17954704,23.64946398,24.83131648,451738262,2024,0,0,0,0,0,0
6/25/2024,AVAX,24.8305243,25.72477485,24.63002334,25.39945056,240499665.7,2024,1,0,0,0,0,0
6/26/2024,AVAX,25.39848991,26.60262903,25.30947096,25.80359929,341321540.6,2024,1,0,0,0,0,0
6/27/2024,AVAX,25.80181294,28.29124423,25.36954134,27.89529806,359682497.6,2024,1,1,0,0,0,0
6/28/2024,AVAX,27.89444142,28.92996838,27.69350515,27.89578659,328243749.3,2024,1,1,0,0,0,0
6/29/2024,AVAX,27.89761848,28.58929201,27.57950115,27.72550713,191296681.1,2024,0,2,0,0,0,0
6/30/2024,AVAX,27.72542135,29.44889381,27.41143045,29.36087597,255192412.1,2024,1,2,1,0,0,0
7/1/2024,AVAX,29.35049564,30.02854381,28.81613684,28.81613684,296949143.6,2024,0,0,1,0,0,0
7/2/2024,AVAX,28.81500291,28.85021632,28.08168928,28.64264266,250229605.5,2024,0,3,0,0,0,0
7/3/2024,AVAX,28.64230638,28.90276409,26.44753204,26.49129623,340094711.7,2024,0,0,0,0,1,0
7/4/2024,AVAX,26.48984282,26.63045811,24.39084585,24.44641549,534573188.9,2024,0,0,0,0,0,0
7/5/2024,AVAX,24.4359056,25.4077273,22.12565871,25.13441924,610525788.8,2024,1,0,0,0,0,0
7/6/2024,AVAX,25.12945941,27.56656003,24.9748412,27.44342577,251584025.4,2024,1,0,0,0,0,0
7/7/2024,AVAX,27.44013833,27.45335158,25.51751737,25.70513034,246740618.8,2024,0,1,0,0,0,0
7/8/2024,AVAX,25.71527504,27.15577455,24.66649827,25.22218671,457966073.1,2024,0,1,0,0,0,0
7/9/2024,AVAX,25.21994715,26.46960882,24.77920977,26.42160148,349286750.8,2024,1,0,0,0,0,0
7/10/2024,AVAX,26.42434383,27.37623565,25.65686794,25.76766552,255672807.4,2024,0,0,0,0,0,0
7/11/2024,AVAX,25.76732917,26.31491667,25.08489003,25.22551885,302646280.4,2024,0,1,0,0,0,0
7/12/2024,AVAX,25.222851,26.07348237,24.88036493,25.97435351,245057055.9,2024,1,0,0,0,0,0
7/13/2024,AVAX,25.9736133,26.29673547,25.57195525,25.87324509,263193766.5,2024,0,0,0,0,0,0
7/14/2024,AVAX,25.87187371,26.63951889,25.65995247,26.36935798,251852910.1,2024,1,1,0,0,0,0
7/15/2024,AVAX,26.37639307,27.87471651,26.31837635,27.85492757,358080889.3,2024,1,0,0,0,0,0
7/16/2024,AVAX,27.84910453,29.2077476,26.53685277,28.03032949,474045817,2024,1,2,0,0,0,0
7/17/2024,AVAX,28.03105868,28.99569037,27.25325422,27.25325422,364404918,2024,0,1,1,0,0,0
7/18/2024,AVAX,27.25187654,27.91197225,26.71188863,27.13829717,270954779.7,2024,0,3,0,0,0,0
7/19/2024,AVAX,27.13728952,28.40957906,26.70750846,28.1879938,337996220.1,2024,1,0,0,0,1,0
7/20/2024,AVAX,28.1879938,29.16719952,27.87027913,29.13095293,247061759.3,2024,1,0,0,0,0,0
7/21/2024,AVAX,29.13098029,32.94784634,28.62366824,32.60566016,758424815.3,2024,1,1,0,0,0,0
7/22/2024,AVAX,32.60566016,32.88992358,31.40718357,31.85889715,499061367.7,2024,0,1,0,0,0,0
7/23/2024,AVAX,31.85889715,32.60590762,29.5396803,29.8410678,474364433.2,2024,0,2,0,0,0,0
7/24/2024,AVAX,29.84185597,30.49044249,28.31222977,28.39635402,447694426.8,2024,0,0,1,0,0,0
7/25/2024,AVAX,28.39607627,28.55320059,26.34903605,27.25728797,400103089.2,2024,0,0,0,0,0,0
7/26/2024,AVAX,27.25732025,28.83883417,27.20052753,28.70883926,345076408.5,2024,1,0,0,0,0,0
7/27/2024,AVAX,28.70922156,29.4897395,27.72916982,28.08483338,294617908.9,2024,0,0,0,0,0,0
7/28/2024,AVAX,28.08483338,28.15249882,27.1629829,27.40057445,186939609.2,2024,0,1,0,0,0,0
7/29/2024,AVAX,27.4005569,28.81195668,27.08311063,27.08311063,345660151.3,2024,0,0,0,0,0,0
7/30/2024,AVAX,27.08311063,27.28857023,26.11893127,26.33918888,233626463.8,2024,0,0,0,0,0,0
7/31/2024,AVAX,26.33918888,26.82242535,25.46946276,25.71908888,274132419.9,2024,0,0,0,0,0,0
8/1/2024,AVAX,25.71908888,25.883524,24.13870133,25.72310832,296943608.9,2024,1,0,0,0,0,0
8/2/2024,AVAX,25.72310832,25.85492851,23.43113411,23.59450338,325550806.9,2024,0,0,0,0,0,0
8/3/2024,AVAX,23.59466467,24.07581301,22.2501929,22.68356769,270795273.1,2024,0,1,0,0,0,0
8/4/2024,AVAX,22.68356769,22.92548438,20.66783894,21.22766896,270824417,2024,0,0,0,0,0,0
8/5/2024,AVAX,21.22766896,21.33831013,17.48719396,19.54934074,987178110.9,2024,0,0,0,0,0,0
8/6/2024,AVAX,19.54926125,21.4486953,19.54599113,20.87719436,352023956.8,2024,1,0,0,0,0,0
8/7/2024,AVAX,20.87719436,21.68605097,19.7442905,19.82934845,285635733.2,2024,0,0,0,0,0,0
8/8/2024,AVAX,19.82934845,22.76522751,19.61339118,22.73710575,296564440.6,2024,1,1,0,0,0,0
8/9/2024,AVAX,22.73710575,22.76107355,21.35624499,21.77415493,237335759.8,2024,0,0,0,0,0,0
8/10/2024,AVAX,21.77415493,22.02133209,21.43961062,21.58826058,133818906.6,2024,0,2,0,0,0,0
8/11/2024,AVAX,21.58837636,22.34476256,20.42733271,20.42854745,189436264.5,2024,0,0,1,0,0,0
8/12/2024,AVAX,20.42854745,21.66364925,20.37899633,21.28951451,241874343.2,2024,1,0,0,0,0,0
8/13/2024,AVAX,21.28951451,21.60155031,20.64847668,21.40405973,189686138.8,2024,1,0,0,0,0,0
8/14/2024,AVAX,21.40405973,21.85294399,20.83997754,20.97269794,179944461.7,2024,0,1,0,0,0,0
8/15/2024,AVAX,20.97269794,21.14199676,19.89860548,20.14133765,241013187.4,2024,0,1,0,0,0,0
8/16/2024,AVAX,20.14149894,20.68081195,19.85720108,20.39437608,182512415.4,2024,1,0,0,0,0,0
8/17/2024,AVAX,20.39437608,20.67101871,20.26510884,20.67094401,101104215.1,2024,1,0,0,0,0,0
8/18/2024,AVAX,20.67094401,21.49272298,20.56649091,20.81970123,151064029.8,2024,1,1,0,0,0,0
8/19/2024,AVAX,20.81970123,21.23527513,20.44474853,21.22741214,165359093.6,2024,1,1,0,0,0,0
8/20/2024,AVAX,21.22741214,22.75967859,21.20480516,22.4251136,283519502.2,2024,1,2,0,0,0,0
8/21/2024,AVAX,22.25629373,23.76346108,22.25629373,23.52741389,293546446.4,2024,1,2,1,0,0,0
8/22/2024,AVAX,23.52741389,25.27447404,23.10200475,25.26703432,342253539,2024,1,3,1,0,0,0
8/23/2024,AVAX,25.2668973,26.96738272,25.2360997,26.5195189,487111253.4,2024,1,3,0,0,1,0
8/24/2024,AVAX,26.51961986,27.99832073,26.23425314,27.16584254,340043250.7,2024,1,4,0,0,1,0
8/25/2024,AVAX,27.16584254,27.64244004,26.22050671,26.96491998,305158502.8,2024,0,4,0,0,0,0
8/26/2024,AVAX,26.96491998,27.19649973,25.9345506,25.95624614,303438099.9,2024,0,5,0,0,0,0
8/27/2024,AVAX,25.95624614,26.78548215,23.80750914,24.10163782,321291989.3,2024,0,0,0,0,0,0
8/28/2024,AVAX,24.10163782,24.80661271,23.23338006,23.46433537,333317595.1,2024,0,0,0,0,0,0
8/29/2024,AVAX,23.46433537,24.65316276,22.80751585,22.90632423,274417039.1,2024,0,0,0,0,0,0
8/30/2024,AVAX,22.90677765,23.6037016,22.27901845,23.28690135,242434307.7,2024,1,0,0,0,0,0
8/31/2024,AVAX,23.28690135,23.34783585,22.54907494,22.79757537,120764897.3,2024,0,0,0,0,0,0
9/1/2024,AVAX,22.79757537,22.8177331,21.23562802,21.44817282,225766458.1,2024,0,1,0,0,0,0
9/2/2024,AVAX,21.44817282,22.52987222,21.40127496,22.36886258,184335608.4,2024,1,0,0,0,0,0
9/3/2024,AVAX,22.36886258,22.69561012,21.38365494,21.38365494,173297593.5,2024,0,0,0,0,0,0
9/4/2024,AVAX,21.38365494,22.27553831,20.69647601,21.89966502,222847327.4,2024,1,1,0,0,0,0
9/5/2024,AVAX,21.89969535,22.16934641,21.25245561,21.36656085,159690610.4,2024,0,0,0,0,0,0
9/6/2024,AVAX,21.36656085,22.13432661,20.54716823,21.14737154,305777163.9,2024,0,2,0,0,0,0
9/7/2024,AVAX,21.14715882,21.97831435,21.06698429,21.79734522,138843986.8,2024,1,0,1,0,0,0
9/8/2024,AVAX,21.79734522,23.46632818,21.74995042,23.21596697,236441926.9,2024,1,0,0,0,0,0
9/9/2024,AVAX,23.21596697,24.30732632,23.18411008,23.85966833,284956740.1,2024,1,1,0,0,0,0
9/10/2024,AVAX,23.85966833,24.53673333,23.60438392,24.35990972,207002559.1,2024,1,1,0,0,0,0
9/11/2024,AVAX,24.36018161,24.48965891,22.93328226,23.29693618,239140351.7,2024,0,2,0,0,0,0
9/12/2024,AVAX,23.29693618,24.03182552,23.28524767,24.02888905,213390699.7,2024,1,2,1,0,0,0
9/13/2024,AVAX,24.02888905,25.09305988,23.68268875,24.95227162,258822733.7,2024,1,0,1,0,0,0
9/14/2024,AVAX,24.952677,25.64888461,24.63634474,25.33050101,183882257.7,2024,1,3,0,0,0,0
9/15/2024,AVAX,25.33050101,25.36361031,23.73596254,23.83769683,194956669.5,2024,0,1,0,0,1,0
9/16/2024,AVAX,23.83769683,24.21171309,23.25825781,23.51923166,233303180,2024,0,4,0,0,0,0
9/17/2024,AVAX,23.51923166,24.46142213,23.17529449,23.75840064,225254583.2,2024,1,0,0,0,0,0
9/18/2024,AVAX,23.75840064,24.63865058,22.8711994,24.63865058,284771341.1,2024,1,0,0,0,0,0
9/19/2024,AVAX,24.63865058,26.75040646,24.6378869,26.65570922,450224105.5,2024,1,1,0,0,0,0
9/20/2024,AVAX,26.65585208,28.65788624,26.49061412,27.59993161,526269388,2024,1,1,0,0,0,0
9/21/2024,AVAX,27.59993161,28.06106837,27.05791093,27.84765635,214929916.1,2024,1,2,0,0,0,0
9/22/2024,AVAX,27.84765635,27.84765635,26.51956957,27.33719648,228253627.3,2024,0,2,1,0,0,0
9/23/2024,AVAX,27.33719648,28.14179259,26.67772625,27.40710081,361459723.8,2024,1,3,1,0,0,0
9/24/2024,AVAX,27.40710081,28.50322727,26.89152627,28.48175998,344591265.7,2024,1,0,0,0,1,0
9/25/2024,AVAX,28.48192291,28.48255541,27.19045737,27.29014425,377318861.3,2024,0,4,0,0,0,0
9/26/2024,AVAX,27.29014425,29.3995351,26.99502932,29.154499,481475076.5,2024,1,1,0,0,0,0
9/27/2024,AVAX,29.154499,30.78474589,28.95863873,30.44928906,429836780.9,2024,1,0,0,0,0,0
9/28/2024,AVAX,30.44928906,30.73416633,29.10500153,29.33069208,278757606.8,2024,0,2,0,0,0,0
9/29/2024,AVAX,29.33069208,29.45196075,28.31262286,29.06988052,284304342.7,2024,0,1,1,0,0,0
9/30/2024,AVAX,29.06988052,29.06988052,27.61258159,27.73894941,397914811.1,2024,0,0,0,0,0,0
10/1/2024,AVAX,27.73894941,28.86799766,25.22844033,25.86651588,591569105.4,2024,0,0,0,0,0,0
10/2/2024,AVAX,25.86623873,26.75011679,25.10836084,25.38121669,387669295.3,2024,0,0,0,0,0,0
